o	I	I-9.LEX	ndawo
*	O	O	O
e	B	B-RC.9	e
f	B	B-LEX	flat
l	I	I-LEX	flat
a	I	I-LEX	flat
t	I	I-LEX	flat
*	O	O	O
K	B	B-SM.17	Ku
u	I	I-SM.17	Ku
s	B	B-ALR	so
o	I	I-ALR	so
b	B	B-LEX	ba
a	I	I-LEX	ba
*	O	O	O
f	B	B-LEX	flat
l	I	I-LEX	flat
a	I	I-LEX	flat
t	I	I-LEX	flat
*	O	O	O
p	B	B-LEX	phush
h	I	I-LEX	phush
u	I	I-LEX	phush
s	I	I-LEX	phush
h	I	I-LEX	phush
e	B	B-SBJV	e
*	O	O	O
l	B	B-DEM.3.PROX	lo
o	I	I-DEM.3.PROX	lo
*	O	O	O
m	B	B-NCP.3	m
h	B	B-LEX	hlaba
l	I	I-LEX	hlaba
a	I	I-LEX	hlaba
b	I	I-LEX	hlaba
a	I	I-LEX	hlaba
*	O	O	O
N	B	B-SM.1SG	Ndi
d	I	I-SM.1SG	Ndi
i	I	I-SM.1SG	Ndi
y	B	B-LEX	y
e	B	B-SBJV	e
*	O	O	O
k	B	B-LOC	ko
o	I	I-LOC	ko
l	B	B-DEM.11.DST	la
a	I	I-DEM.11.DST	la
*	O	O	O
d	B	B-11.LEX	donga
o	I	I-11.LEX	donga
n	I	I-11.LEX	donga
g	I	I-11.LEX	donga
a	I	I-11.LEX	donga
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
y	B	B-LEX	y
e	B	B-SBJV	e
*	O	O	O
k	B	B-LOC	ko
o	I	I-LOC	ko
l	B	B-DEM.11.DST	la
a	I	I-DEM.11.DST	la
*	O	O	O
d	B	B-11.LEX	donga
o	I	I-11.LEX	donga
n	I	I-11.LEX	donga
g	I	I-11.LEX	donga
a	I	I-11.LEX	donga
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
s	B	B-PRT	s
e	B	B-LEX	emb
m	I	I-LEX	emb
b	I	I-LEX	emb
a	B	B-FV	a
*	O	O	O
n	B	B-INSTR	nga
g	I	I-INSTR	nga
a	I	I-INSTR	nga
i	B	B-AUG	i
p	B	B-9.LEX	peki
e	I	I-9.LEX	peki
k	I	I-9.LEX	peki
i	I	I-9.LEX	peki
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.3	m
h	B	B-LEX	hlaba
l	I	I-LEX	hlaba
a	I	I-LEX	hlaba
b	I	I-LEX	hlaba
a	I	I-LEX	hlaba
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
w	B	B-OM.3	wu
u	I	I-OM.3	wu
j	B	B-LEX	jul
u	I	I-LEX	jul
l	I	I-LEX	jul
a	B	B-FV	a
*	O	O	O
n	B	B-LOC	nga
g	I	I-LOC	nga
a	I	I-LOC	nga
p	B	B-DEM.16.PROX	pha
h	I	I-DEM.16.PROX	pha
a	I	I-DEM.16.PROX	pha
*	O	O	O
d	B	B-LEX	deske
e	I	I-LEX	deske
s	I	I-LEX	deske
k	I	I-LEX	deske
e	I	I-LEX	deske
*	O	O	O
k	B	B-SM.17	ku
u	I	I-SM.17	ku
v	B	B-LEX	vel
e	I	I-LEX	vel
l	I	I-LEX	vel
e	B	B-SBJV	e
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ndawo
d	I	I-9.LEX	ndawo
a	I	I-9.LEX	ndawo
w	I	I-9.LEX	ndawo
o	I	I-9.LEX	ndawo
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
e	B	B-RC.9	e
f	B	B-LEX	flat
l	I	I-LEX	flat
a	I	I-LEX	flat
t	I	I-LEX	flat
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
I	B	B-SM.9	I
b	B	B-LEX	be
e	I	I-LEX	be
*	O	O	O
i	B	B-SM.9	i
y	B	B-DJ	ya
a	I	I-DJ	ya
l	B	B-LEX	lung
u	I	I-LEX	lung
n	I	I-LEX	lung
g	I	I-LEX	lung
a	B	B-FV	a
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
n	B	B-LEX	ngoku
g	I	I-LEX	ngoku
o	I	I-LEX	ngoku
k	I	I-LEX	ngoku
u	I	I-LEX	ngoku
*	O	O	O
i	B	B-AUG	i
n	B	B-9.LEX	ndlu
d	I	I-9.LEX	ndlu
l	I	I-9.LEX	ndlu
u	I	I-9.LEX	ndlu
*	O	O	O
n	B	B-LOC	nga
g	I	I-LOC	nga
a	I	I-LOC	nga
i	B	B-AUG	i
m	B	B-9.LEX	mpelaveki
p	I	I-9.LEX	mpelaveki
e	I	I-9.LEX	mpelaveki
l	I	I-9.LEX	mpelaveki
a	I	I-9.LEX	mpelaveki
v	I	I-9.LEX	mpelaveki
e	I	I-9.LEX	mpelaveki
k	I	I-9.LEX	mpelaveki
i	I	I-9.LEX	mpelaveki
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
z	B	B-FUT	zoku
o	I	I-FUT	zoku
k	I	I-FUT	zoku
u	I	I-FUT	zoku
v	B	B-LEX	vuk
u	I	I-LEX	vuk
k	I	I-LEX	vuk
a	B	B-FV	a
*	O	O	O
e	B	B-LEX.mornLEXg	ekuseni
k	I	I-LEX.mornLEXg	ekuseni
u	I	I-LEX.mornLEXg	ekuseni
s	I	I-LEX.mornLEXg	ekuseni
e	I	I-LEX.mornLEXg	ekuseni
n	I	I-LEX.mornLEXg	ekuseni
i	I	I-LEX.mornLEXg	ekuseni
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
h	B	B-LEX	hlamb
l	I	I-LEX	hlamb
a	I	I-LEX	hlamb
m	I	I-LEX	hlamb
b	I	I-LEX	hlamb
e	B	B-SBJV	e
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
h	B	B-LEX	hlamb
l	I	I-LEX	hlamb
a	I	I-LEX	hlamb
m	I	I-LEX	hlamb
b	I	I-LEX	hlamb
e	B	B-SBJV	e
*	O	O	O
a	B	B-AUG	a
b	B	B-NCP.2	ba
a	I	I-NCP.2	ba
n	B	B-LEX	ntwana
t	I	I-LEX	ntwana
w	I	I-LEX	ntwana
a	I	I-LEX	ntwana
n	I	I-LEX	ntwana
a	I	I-LEX	ntwana
*	O	O	O
b	B	B-2	b
a	B	B-POSS.1SG	am
m	I	I-POSS.1SG	am
*	O	O	O
s	B	B-SM.1PL	si
i	I	I-SM.1PL	si
t	B	B-LEX	ty
y	I	I-LEX	ty
e	B	B-SBJV	e
*	O	O	O
i	B	B-AUG	i
s	B	B-NCP.7	si
i	I	I-NCP.7	si
d	B	B-LEX	dlo
l	I	I-LEX	dlo
o	I	I-LEX	dlo
*	O	O	O
s	B	B-AS.7	sa
a	I	I-AS.7	sa
s	B	B-LOC.COP	se
e	I	I-LOC.COP	se
k	B	B-LEX	kuseni
u	I	I-LEX	kuseni
s	I	I-LEX	kuseni
e	I	I-LEX	kuseni
n	I	I-LEX	kuseni
i	I	I-LEX	kuseni
*	O	O	O
s	B	B-SM.1PL	si
i	I	I-SM.1PL	si
h	B	B-LEX	hlal
l	I	I-LEX	hlal
a	I	I-LEX	hlal
l	I	I-LEX	hlal
e	B	B-SBJV	e
*	O	O	O
p	B	B-LEX	phandle
h	I	I-LEX	phandle
a	I	I-LEX	phandle
n	I	I-LEX	phandle
d	I	I-LEX	phandle
l	I	I-LEX	phandle
e	I	I-LEX	phandle
*	O	O	O
e	B	B-LEX	emveni
m	I	I-LEX	emveni
v	I	I-LEX	emveni
e	I	I-LEX	emveni
n	I	I-LEX	emveni
i	I	I-LEX	emveni
*	O	O	O
k	B	B-LEX	koko
o	I	I-LEX	koko
k	I	I-LEX	koko
o	I	I-LEX	koko
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
n	B	B-LEX	ngen
g	I	I-LEX	ngen
e	I	I-LEX	ngen
n	I	I-LEX	ngen
e	B	B-SBJV	e
*	O	O	O
e	B	B-LOC	e
g	B	B-9.LEX	gad
a	I	I-9.LEX	gad
d	I	I-9.LEX	gad
i	B	B-LOC	ini
n	I	I-LOC	ini
i	I	I-LOC	ini
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
h	B	B-LEX	hlakul
l	I	I-LEX	hlakul
a	I	I-LEX	hlakul
k	I	I-LEX	hlakul
u	I	I-LEX	hlakul
l	I	I-LEX	hlakul
e	B	B-SBJV	e
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
p	B	B-LEX	phum
h	I	I-LEX	phum
u	I	I-LEX	phum
m	I	I-LEX	phum
e	B	B-SBJV	e
*	O	O	O
n	B	B-SM.1SG	ndi
d	I	I-SM.1SG	ndi
i	I	I-SM.1SG	ndi
p	B	B-LEX	phuml
h	I	I-LEX	phuml
u	I	I-LEX	phuml
m	I	I-LEX	phuml
l	I	I-LEX	phuml
e	B	B-SBJV	e
*	O	O	O
e	B	B-LOC	e
n	B	B-9.LEX	ndl
d	I	I-9.LEX	ndl
l	I	I-9.LEX	ndl
i	B	B-LOC	ini
n	I	I-LOC	ini
i	I	I-LOC	ini
*	O	O	O
i	B	B-SM.9	i
w	B	B-LEX	w
e	B	B-REC.CJ	e
*	O	O	O
e	B	B-LOC	e
m	B	B-NCP.3	m
t	B	B-LEX	th
h	I	I-LEX	th
i	B	B-LOC	ini
n	I	I-LOC	ini
i	I	I-LOC	ini
*	O	O	O
Y	B	B-SM.9.REC	Yo
o	I	I-SM.9.REC	Yo
p	B	B-LEX	phuk
h	I	I-LEX	phuk
u	I	I-LEX	phuk
k	I	I-LEX	phuk
e	B	B-REC.CJ	e
*	O	O	O
u	B	B-AUG	u
m	B	B-NCP.3	m
l	B	B-LEX	lenze
e	I	I-LEX	lenze
n	I	I-LEX	lenze
z	I	I-LEX	lenze
e	I	I-LEX	lenze
*	O	O	O
K	B	B-SM.17	Ku
u	I	I-SM.17	Ku
y	B	B-LEX	y
e	B	B-REC.CJ	e
*	O	O	O
k	B	B-SM.17.PST	kwa
w	I	I-SM.17.PST	kwa
a	I	I-SM.17.PST	kwa
f	B	B-LEX	fik
i	I	I-LEX	fik
k	I	I-LEX	fik
a	B	B-FV	a
*	O	O	O
a	B	B-AUG	a
b	B	B-NCP.2	ba
a	I	I-NCP.2	ba
n	B	B-LEX	ntu
t	I	I-LEX	ntu
u	I	I-LEX	ntu
*	O	O	O
b	B	B-SM.2	ba
a	I	I-SM.2	ba
z	B	B-IT	zaku
a	I	I-IT	zaku
k	I	I-IT	zaku
u	I	I-IT	zaku
m	B	B-OM.1	m
t	B	B-LEX	thath
h	I	I-LEX	thath
a	I	I-LEX	thath
t	I	I-LEX	thath
h	I	I-LEX	thath
a	B	B-FV	a
*	O	O	O
B	B	B-SM.2	Ba
a	I	I-SM.2	Ba
f	B	B-LEX	fik
i	I	I-LEX	fik
k	I	I-LEX	fik
e	B	B-REC.CJ	e
*	O	O	O
e	B	B-RC.1	e
l	B	B-LEX	lil
i	I	I-LEX	lil
l	I	I-LEX	lil
a	B	B-FV	a
*	O	O	O
U	B	B-SM.IPFV.REC.1	Ube
b	I	I-SM.IPFV.REC.1	Ube
e	I	I-SM.IPFV.REC.1	Ube
q	B	B-PASS\LEX	qaqanj
a	I	I-PASS\LEX	qaqanj
q	I	I-PASS\LEX	qaqanj
a	I	I-PASS\LEX	qaqanj
n	I	I-PASS\LEX	qaqanj
j	I	I-PASS\LEX	qaqanj
e	B	B-APPL	el
l	I	I-APPL	el
w	B	B-PASS	w
a	B	B-FV	a
*	O	O	O
k	B	B-LEX	kakhulu
a	I	I-LEX	kakhulu
k	I	I-LEX	kakhulu
h	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
l	I	I-LEX	kakhulu
u	I	I-LEX	kakhulu
*	O	O	O
l	B	B-COP.5	li
i	I	I-COP.5	li
i	B	B-AUG	i
d	B	B-5.LEX	dolo
o	I	I-5.LEX	dolo
l	I	I-5.LEX	dolo
o	I	I-5.LEX	dolo
*	O	O	O
e	B	B-DEM.5.MED	elo
l	I	I-DEM.5.MED	elo
o	I	I-DEM.5.MED	elo
*	O	O	O
a	B	B-SM.SBJV.1	a
n	B	B-LEX	nzakel
z	I	I-LEX	nzakel
a	I	I-LEX	nzakel
k	I	I-LEX	nzakel
e	I	I-LEX	nzakel
l	I	I-LEX	nzakel
e	B	B-SBJV	e
*	O	O	O
k	B	B-LOC	ku
u	I	I-LOC	ku
l	B	B-DEM.5.PROX	lo
o	I	I-DEM.5.PROX	lo
*	O	O	O
B	B	B-SM.2	Ba
a	I	I-SM.2	Ba
m	B	B-OM.1	m
t	B	B-LEX	thath
h	I	I-LEX	thath
a	I	I-LEX	thath
t	I	I-LEX	thath
h	I	I-LEX	thath
i	B	B-REC.DJ	ile
l	I	I-REC.DJ	ile
e	I	I-REC.DJ	ile
*	O	O	O
k	B	B-LEX	ke
e	I	I-LEX	ke
*	O	O	O
b	B	B-SM.2	ba
a	I	I-SM.2	ba
g	B	B-LEX	goduk
o	I	I-LEX	goduk
d	I	I-LEX	goduk
u	I	I-LEX	goduk
k	I	I-LEX	goduk
a	B	B-FV	a
*	O	O	O
n	B	B-COM	na
a	I	I-COM	na
y	B	B-1.PRO	ye
e	I	I-1.PRO	ye
*	O	O	O
